
"63712321-9","Usługi w zakresie opłat za korzystanie z z tuneli"
"63712400-7","Usługi w zakresie obsługi parkingów"
"63712500-8","Usługi wag pomostowych"
"63712600-9","Usługi tankowania pojazdów"
"63712700-0","Usługi kontroli ruchu"
"63712710-3","Usługi monitorowania ruchu"
"63720000-2","Usługi wspierające transport wodny"
"63721000-9","Usługi w zakresie eksploatacji portów i dróg wodnych i usługi powiązane"
"63721100-0","Usługi w zakresie ładowania paliwa"
"63721200-1","Usługi w zakresie obsługi portów"
"63721300-2","Usługi w zakresie obsługi dróg wodnych"
"63721400-3","Usługi w zakresie tankowania statków"
"63721500-4","Usługi w zakresie obsługi terminali pasażerskich"
"63722000-6","Usługi w zakresie pilotowania statków"
"63723000-3","Usługi w zakresie cumowania statków"
"63724000-0","Usługi nawigacyjne"
"63724100-1","Usługi w zakresie przybrzeżnej lokalizacji"
"63724110-4","Usługi w zakresie lokalizacji latarniowców"
"63724200-2","Usługi latarniowców"
"63724300-3","Usługi lokalizacji boi"
"63724310-6","Usługi znakowania boi"
"63724400-4","Usługi latarni morskich"
"63725000-7","Usługi wydobywania i wodowania statków"
"63725100-8","Usługi wydobywania statków"
"63725200-9","Usługi doraźne dotyczące statków"
"63725300-0","Usługi przywracania pływalności statków"
"63726000-4","Różne usługi dodatkowe w stosunku do transportu wodnego"
"63726100-5","Usługi rejestracji statków"
"63726200-6","Usługi kruszenia lodu"
"63726300-7","Usługi przechowywania statków"
"63726400-8","Usługi czar terowania statków"
"63726500-9","Usługi wyważania jednostek pływających"
"63726600-0","Usługi obsługiwania statków"
"63726610-3","Usługi wodowania statków"
"63726620-6","Usługi kontroli napowietrznej"
"63726700-1","Usługi kutrów połowowych"
"63726800-2","Usługi statków badawczych"
"63726900-3","Usługi kotwiczenia"
"63727000-1","Usługi holowania lub pchania statków"
"63727100-2","Usługi holowania statków"
"63727200-3","Usługi pchania statków"
"63730000-5","Usługi dodatkowe dla transportu lotniczego"
"63731000-2","Usługi w zakresie eksploatacji lotnisk"
"63731100-3","Usługi w zakresie koordynacji pracy lotniska"
"63732000-9","Usługi kontroli lotów"
"63733000-6","Usługi tankowania statków powietrznych"
"63734000-3","Usługi hangarowe"
"64000000-6","Usługi pocztowe i telekomunikacyjne"
"64100000-7","Usługi pocztowe i kurierskie"
"64110000-0","Usługi pocztowe"
"64111000-7","Usługi pocztowe dotyczące gazet i czasopism"
"64112000-4","Usługi pocztowe dotyczące listów"
"64113000-1","Usługi pocztowe dotyczące paczek"
"64114000-8","Usługi okienka pocztowego"
"64115000-5","Wynajem skrzynek pocztowych"
"64116000-2","Usługi poste-restante"
"64120000-3","Usługi kurierskie"
"64121000-0","Multimodalne usługi kurierskie"
"64121100-1","Usługi dostarczania poczty"
"64121200-2","Usługi dostarczania paczek"
"64122000-7","Wewnętrzne biurowe usługi pocztowe i kurierskie"
"64200000-8","Usługi telekomunikacyjne"
"64210000-1","Usługi telefoniczne i przesyłu danych"
"64211000-8","Publiczne usługi telefoniczne"
"64211100-9","Usługi telefonii lokalnej"
"64211200-0","Usługi telefonii międzymiastowej"
"64212000-5","Usługi telefonii komórkowej"
"64212100-6","Usługi przesyłania krótkich komunikatów tekstowych (SMS)"
"64212200-7","Usługi rozszerzonego przesyłania komunikatów (EMS)"
"64212300-8","Usługi przesyłania komunikatów multimedialnych (MMS)"
"64212400-9","Usługi bezprzewodowego protokołu aplikacyjnego (WAP)"
"64212500-0","Usługi pakietowego przesyłania danych drogą radiową (GPRS)"
"64212600-1","Usługi rozszerzania danych dla rozwoju GSM (EDGE)"
"64212700-2","Usługi uniwersalnego systemu telefonii przenośnej (UMTS)"
"64212800-3","Usługi dostarczania płatnych telefonów"
"64212900-4","Usługi dostarczania kart telefonicznych z góry opłaconych (pre-paid)"
"64213000-2","Wspólne, branżowe usługi sieci telefonicznych"
"64214000-9","Wyspecjalizowane, branżowe usługi sieci telefonicznych"
"64214100-0","Usługi w zakresie udostępnienia łączności satelitarnej"
"64214200-1","Usługi centrali telefonicznych"
"64214400-3","Wynajem kablowych łączy telefonicznych"
"64215000-6","Usługi telefonii internetowej (IP)"
"64216000-3","Elektroniczne usługi przekazywania wiadomości i informacji"
"64216100-4","Elektroniczne usługi przekazywania wiadomości"
"64216110-7","Elektroniczne usługi elektronicznej wymiany danych"
"64216120-0","Usługi poczty elektronicznej"
"64216130-3","Usługi teleksowe"
"64216140-6","Usługi telegraficzne"
"64216200-5","Elektroniczne usługi informacyjne"
"64216210-8","Usługi informacyjne dotyczące wartości dodanej"
"64216300-6","Usługi teletekstowe"
"64220000-4","Usługi telekomunikacyjne, z wyjątkiem usług telefonicznych i przesyłu danych"
"64221000-1","Wewnętrzne usługi telekomunikacyjne"
"64222000-8","Usługi telepracy"
"64223000-5","Usługi przywoływania"
"64224000-2","Usługi telekonferencyjne"
"64225000-9","Usługi w zakresie telekomunikacji między powietrzem a ziemią"
"64226000-6","Usługi telematyczne"
"64227000-3","Zintegrowane usługi telekomunikacyjne"
"64228000-0","Usługi transmisji sygnału radiowego i telewizyjnego"
"64228100-1","Usługi transmisji sygnału telewizyjnego"
"64228200-2","Usługi transmisji sygnału radiowego"
"65000000-3","Obiekty użyteczności publicznej"
"65100000-4","Usługi przesyłu wody i podobne"
"65110000-7","Przesył wody"
"65111000-4","Przesył wody pitnej"
"65120000-0","Obsługa zakładów oczyszczania wody"
"65121000-7","Usługi demineralizacji wody"
"65122000-0","Usługi odsalania wody"
"65123000-3","Usługi zmiękczania wody"
"65130000-3","Obsługa stacji wody"
"65200000-5","Przesył gazu i podobne usługi"
"65210000-8","Przesył gazu"
"65300000-6","Przesył energii elektrycznej i podobne usługi"
"65310000-9","Przesył energii elektrycznej"
"65320000-2","Eksploatacja instalacji elektrycznych"
"65400000-7","Przesył i stacje innych źródeł energii"
"65410000-0","Eksploatacja elektrowni"
"65500000-8","Odczyty liczników"
"66000000-0","Usługi finansowe i ubezpieczeniowe"
"66100000-1","Usługi bankowe i inwestycyjne"
"66110000-4","Usługi bankowe"
"66111000-1","Usługi banku centralnego"
"66112000-8","Usługi depozytowe"
"66113000-5","Usługi udzielania kredytu"
"66113100-6","Usługi udzielania mikrokredytów"
"66114000-2","Usługi leasingu finansowego"
"66115000-9","Usługi transferu płatności międzynarodowych"
"66120000-7","Inwestycyjne usługi bankowe i usługi powiązane"
"66121000-4","Usługi fuzji oraz nabycia"
"66122000-1","Usługi w zakresie finansów korporacyjnych oraz kapitału spółek"
"66130000-0","Usługi brokerskie i usługi podobne w zakresie zabezpieczenia ubezpieczeń towarów"
"66131000-7","Usługi brokerskie w zakresie zabezpieczeń"
"66131100-8","Usługi inwestycji w fundusze emerytalno-rentowe"
"66132000-4","Usługi brokerskie ubezpieczenia towarów"
"66133000-1","Usługi w zakresie przetwarzania i rozliczania"
"66140000-3","Usługi zarządzania pakietem"
"66141000-0","Usługi zarządzania funduszami emerytalno-rentowymi"
"66150000-6","Usługi administrowania rynkami finansowymi"
"66151000-3","Usługi obsługiwania rynków finansowych"
"66151100-4","Usługi elektronicznej sprzedaży detalicznej"
"66152000-0","Usługi regulacji rynku finansowego"
"66160000-9","Usługi powiernicze i przechowywania (aktywów)"
"66161000-6","Usługi powiernicze"
"66162000-3","Usługi przechowywania (aktywów)"
"66170000-2","Usługi w zakresie doradztwa finansowego, przetwarzania transakcji finansowych i usługi izb rozrachunkowych"
"66171000-9","Doradztwo finansowe"
"66172000-6","Usługi przetwarzania transakcji finansowych i usługi izb rozrachunkowych"
"66180000-5","Usługi wymiany walut"
"66190000-8","Usługi maklerskie w zakresie pożyczek"
"66500000-5","Usługi ubezpieczeniowe i emerytalne"
"66510000-8","Usługi ubezpieczeniowe"
"66511000-5","Usługi ubezpieczeń na życie"
"66512000-2","Usługi ubezpieczeń od następstw nieszczęśliwych wypadków i ubezpieczeń zdrowotnych"
"66512100-3","Usługi ubezpieczenia od następstw nieszczęśliwych wypadków"
"66512200-4","Usługi ubezpieczenia zdrowotnego"
"66512210-7","Usługi dobrowolnego ubezpieczenia zdrowotnego"
"66512220-0","Usługi ubezpieczenia medycznego"
"66513000-9","Usługi ubezpieczenia prawnego i ubezpieczenia od wszelkiego ryzyka"
"66513100-0","Usługi ubezpieczenia od kosztów obsługi prawnej"
"66513200-1","Usługi ubezpieczenia wykonawcy od wszelkiego ryzyka"
"66514000-6","Usługi ubezpieczenia towaru i usługi ubezpieczeniowe dotyczące transportu"
"66514100-7","Usługi ubezpieczeniowe dotyczące transportu"
"66514110-0","Usługi ubezpieczeń pojazdów mechanicznych"
"66514120-3","Usługi ubezpieczeń transportowych, morskich i lotniczych"
"66514130-6","Usługi ubezpieczenia kolejowego"
"66514140-9","Usługi ubezpieczenia statków powietrznych"
"66514150-2","Usługi ubezpieczenia statków"
"66514200-8","Usługi ubezpieczenia towaru"
"66515000-3","Usługi ubezpieczenia od uszkodzenia lub utraty"
"66515100-4","Usługi ubezpieczenia od ognia"
"66515200-5","Usługi ubezpieczenia własności"
"66515300-6","Usługi ubezpieczenia od skutków żywiołów i straty finansowej"
"66515400-7","Usługi ubezpieczenia od skutków żywiołów"
"66515410-0","Usługi ubezpieczenia od strat finansowych"
"66515411-7","Usługi ubezpieczenia od odpowiedzialności finansowej"
"66516000-0","Usługi ubezpieczenia od odpowiedzialności cywilnej"
"66516100-1","Usługi ubezpieczenia pojazdów mechanicznych od odpowiedzialności cywilnej"
"66516200-2","Usługi ubezpieczenia statków powietrznych od odpowiedzialności cywilnej"
"66516300-3","Usługi ubezpieczenia jednostek pływających od odpowiedzialności cywilnej"
"66516400-4","Usługi ubezpieczenia od ogólnej odpowiedzialności cywilnej"
"66516500-5","Usługi ubezpieczenia odpowiedzialności cywilnej w związku z wykonywanym zawodem"
"66517000-7","Usługi ubezpieczeń majątkowych w zakresie kredytów i zabezpieczeń"
"66517100-8","Usługi ubezpieczenia kredytu"
"66517200-9","Usługi ubezpieczenia poręczeń"
"66517300-0","Usługi ubezpieczenia zarządzania ryzykiem"
"66518000-4","Ubezpieczeniowe usługi brokerskie oraz agencyjne"
"66518100-5","Ubezpieczeniowe usługi brokerskie"
"66518200-6","Ubezpieczeniowe usługi agencyjne"
"66518300-7","Usługi w zakresie rozstrzygania roszczeń ubezpieczeniowych"
"66519000-1","Usługi ubezpieczenia robót inżynieryjnych, dodatkowego ubezpieczenia, uśrednienia, ustalenia wysokości straty i usługi aktuarialne"
"66519100-2","Usługi ubezpieczenia platform naftowych lub gazowych"
"66519200-3","Usługi ubezpieczenia robót inżynieryjnych"
"66519300-4","Usługi dodatkowego ubezpieczenia"
"66519310-7","Usługi doradztwa ubezpieczeniowego"
"66519400-5","Usługi uśrednienia"
"66519500-6","Usługi ustalenia wysokości straty"
"66519600-7","Usługi aktuarialne"
"66519700-8","Usługi w zakresie administrowania odszkodowaniami"
"66520000-1","Usługi emerytalno-rentowe"
"66521000-8","Indywidualne usługi emerytalno-rentowe"
"66522000-5","Usługi ubezpieczeniowe dotyczące grupowych funduszy emerytalnych"
"66523000-2","Usługi doradcze w funduszach emerytalno-rentowych"
"66523100-3","Usługi administrowania funduszami emerytalno-rentowymi"
"66600000-6","Usługi skarbowe"
"66700000-7","Usługi reasekuracji"
"66710000-0","Usługi reasekuracji na życie"
"66720000-3","Usługi reasekuracji od następstw nieszczęśliwych wypadków i ubezpieczeń zdrowotnych"
"70000000-1","Usługi w zakresie nieruchomości"
"70100000-2","Usługi w zakresie obsługi nieruchomości własnych"
"70110000-5","Usługi rozbudowy nieruchomości"
"70111000-2","Usługi rozbudowy nieruchomości mieszkalnych"
"70112000-9","Usługi rozbudowy nieruchomości innych niż mieszkalne"
"70120000-8","Kupno i sprzedaż nieruchomości"
"70121000-5","Sprzedaż lub nabycie budynków"
"70121100-6","Sprzedaż budynków"
"70121200-7","Nabycie budynków"
"70122000-2","Sprzedaż lub kupno gruntów"
"70122100-3","Sprzedaż gruntów"
"70122110-6","Sprzedaż gruntów leżących odłogiem"
"70122200-4","Nabycie gruntów"
"70122210-7","Nabycie gruntów leżących odłogiem"
"70123000-9","Sprzedaż nieruchomości"
"70123100-0","Sprzedaż nieruchomości mieszkalnych"
"70123200-1","Sprzedaż nieruchomości innych niż mieszkalne"
"70130000-1","Wynajem nieruchomości stanowiących własność"
"70200000-3","Usługi wynajmu lub leasingu nieruchomości stanowiących własność"
"70210000-6","Usługi wynajmu lub leasingu nieruchomości mieszkalnych"
"70220000-9","Usługi wynajmu lub leasingu nieruchomości innych niż mieszkalne"
"70300000-4","Obsługa nieruchomości realizowana na zasadzie bezpośredniej płatności lub umowy"
"70310000-7","Usługi wynajmu lub sprzedaży obiektów budowlanych"
"70311000-4","Usługi wynajmu lub sprzedaży budynków mieszkalnych"
"70320000-0","Usługi wynajmu lub sprzedaży gruntów"
"70321000-7","Usługi wynajmu gruntów"
"70322000-4","Usługi wynajmu lub sprzedaży terenu leżącego odłogiem"
"70330000-3","Usługi zarządzania nieruchomościami na zasadzie bezpośredniej płatności lub umowy"
"70331000-0","Usługi nieruchomości mieszkalnych"
"70331100-1","Usługi zarządzania instytucjami"
"70332000-7","Usługi w zakresie nieruchomości innych niż mieszkalne"
"70332100-8","Usługi zarządzania gruntami"
"70332200-9","Usługi zarządzania nieruchomościami komercyjnymi"
"70332300-0","Usługi nieruchomości przemysłowych"
"70333000-4","Usługi gospodarstwa domowego"
"70340000-6","Usługi przydziału"
"71000000-8","Usługi architektoniczne, budowlane, inżynieryjne i kontrolne"
"71200000-0","Usługi architektoniczne i podobne"
"71210000-3","Doradcze usługi architektoniczne"
"71220000-6","Usługi projektowania architektonicznego"
"71221000-3","Usługi architektoniczne w zakresie obiektów budowlanych"
"71222000-0","Usługi architektoniczne w zakresie przestrzeni"
"71222100-1","Usługi kartograficzne w zakresie obszarów miejskich"
"71222200-2","Usługi kartograficzne w zakresie obszarów wiejskich"
"71223000-7","Usługi architektoniczne w zakresie rozbudowy obiektów budowlanych"
"71230000-9","Organizowanie architektonicznych konkursów projektowych"
"71240000-2","Usługi architektoniczne, inżynieryjne i planowania"
"71241000-9","Studia wykonalności, usługi doradcze, analizy"
"71242000-6","Przygotowanie przedsięwzięcia i projektu, oszacowanie kosztów"
"71243000-3","Projekty planów (systemy i integracja)"
"71244000-0","Kalkulacja kosztów, monitoring kosztów"
"71245000-7","Plany zatwierdzające, rysunki robocze i specyfikacje"
"71246000-4","Określenie i spisanie ilości do budowy"
"71247000-1","Nadzór nad robotami budowlanymi"
"71248000-8","Nadzór nad projektem i dokumentacją"
"71250000-5","Usługi architektoniczne, inżynieryjne i pomiarowe"
"71251000-2","Usługi architektoniczne i dotyczące pomiarów budynków"
"71300000-1","Usługi inżynieryjne"
"71310000-4","Doradcze usługi inżynieryjne i budowlane"
"71311000-1","Usługi doradcze w zakresie inżynierii lądowej i wodnej"
"71311100-2","Usługi dodatkowe w zakresie inżynierii lądowej i wodnej"
"71311200-3","Usługi doradcze w zakresie systemów transportowych"
"71311210-6","Usługi doradcze w zakresie autostrad"
"71311220-9","Usługi inżynieryjne w zakresie autostrad"
"71311230-2","Usługi inżynieryjne w zakresie kolei"
"71311240-5","Usługi inżynieryjne w zakresie lotnisk"
"71311300-4","Usługi doradcze w zakresie robót infrastrukturalnych"
"71312000-8","Usługi doradcze w zakresie inżynierii konstrukcyjnej"
"71313000-5","Usługi doradcze w zakresie środowiska naturalnego"
"71313100-6","Usługi doradcze w zakresie kontroli hałasu"
"71313200-7","Usługi doradcze w zakresie izolacji dźwiękoszczelnej oraz akustyki pomieszczeń"
"71313400-9","Ocena wpływu projektu budowlanego na środowisko naturalne"
"71313410-2","Ocena ryzyka i zagrożeń dla projektu budowlanego"
"71313420-5","Normy ekologiczne dla projektu budowlanego"
"71313430-8","Analiza wskaźników ekologicznych dla projektu budowlanego"
"71313440-1","Usługi oceny wpływu na środowisko naturalne (EIA) dla projektu budowlanego"
"71313450-4","Monitoring ekologiczny projektu budowlanego"
"71314000-2","Usługi energetyczne i podobne"
"71314100-3","Usługi elektryczne"
"71314200-4","Usługi zarządzania energią"
"71314300-5","Usługi doradcze w zakresie wydajności energetycznej"
"71314310-8","Usługi inżynierii grzewczej dla budownictwa"
"71315000-9","Usługi budowlane"
"71315100-0","Usługi doradcze w zakresie materiałów budowlanych"
"71315200-1","Budowlane usługi doradcze"
"71315210-4","Usługi doradcze w zakresie budownictwa"
"71315300-2","Usługi opomiarowania dla budownictwa"
"71315400-3","Usługi inspekcji budowlanej"
"71315410-6","Kontrola systemu wentylacji"
"71316000-6","Telekomunikacyjne usługi doradcze"
"71317000-3","Usługi doradcze w zakresie kontroli i zapobiegania zagrożeniom"
"71317100-4","Usługi doradcze w zakresie kontroli i ochrony przeciwpożarowej i przeciwwybuchowej"
"71317200-5","Usługi w zakresie ochrony zdrowia i bezpieczeństwa"
"71317210-8","Usługi doradcze w zakresie zdrowia i bezpieczeństwa"
"71318000-0","Inżynieryjne usługi doradcze i konsultacyjne"
"71318100-1","Usługi inżynieryjne w zakresie oświetlenia sztucznego i naturalnego w obiektach budowlanych"
"71319000-7","Usługi biegłych"
"71320000-7","Usługi inżynieryjne w zakresie projektowania"
"71321000-4","Usługi inżynierii projektowej dla mechanicznych i elektrycznych instalacji budowlanych"
"71321100-5","Usługi gospodarki budowlanej"
"71321200-6","Usługi projektowania systemów grzewczych"
"71321300-7","Usługi konsultacyjne w zakresie hydrauliki"
"71321400-8","Usługi konsultacyjne w zakresie wentylacji"
"71322000-1","Usługi inżynierii projektowej w zakresie inżynierii lądowej i wodnej"
"71322100-2","Usługi pomiaru ilości w zakresie inżynierii lądowej i wodnej"
"71322200-3","Usługi projektowania rurociągów"
"71322300-4","Usługi projektowania mostów"
"71322400-5","Usługi projektowania tam"
"71322500-6","Usługi inżynierii projektowej w zakresie sygnalizacji ruchu drogowego"
"71323000-8","Usługi inżynierii projektowej w zakresie przetwarzania przemysłowego i produkcji przemysłowej"
"71323100-9","Usługi projektowania systemów zasilania energią elektryczną"
"71323200-0","Projektowe usługi inżynieryjne w zakresie zakładów"
"71324000-5","Usługi mierzenia ilości"
"71325000-2","Usługi projektowania fundamentów"
"71326000-9","Dodatkowe usługi budowlane"
"71327000-6","Usługi projektowania konstrukcji nośnych"
"71328000-3","Usługi kontroli projektu konstrukcji nośnych"
"71330000-0","Różne usługi inżynieryjne"
"71331000-7","Wiertnicze usługi inżynieryjne"
"71332000-4","Geotechniczne usługi inżynieryjne"
"71333000-1","Mechaniczne usługi inżynieryjne"
"71334000-8","Mechaniczne i elektryczne usługi inżynieryjne"
"71335000-5","Badania inżynieryjne"
"71336000-2","Dodatkowe usługi inżynieryjne"
"71337000-9","Usługi inżynieryjne w zakresie zabezpieczenia przed korozją"
"71340000-3","Zintegrowane usługi inżynieryjne"
"71350000-6","Usługi inżynieryjne naukowe i techniczne"
"71351000-3","Usługi planowania geologicznego, geofizycznego i inne usługi naukowe"
"71351100-4","Usługi przygotowania i analizy podłoża"
"71351200-5","Geologiczne i geofizyczne usługi doradcze"
"71351210-8","Geofizyczne usługi doradcze"
"71351220-1","Geologiczne usługi doradcze"
"71351300-6","Usługi analizy mikropaleontologicznej"
"71351400-7","Usługi opiniowania warunków petrofizycznych"
"71351500-8","Usługi badania gleby"
"71351600-9","Usługi prognozowania pogody"
"71351610-2","Usługi meteorologiczne"
"71351611-9","Usługi klimatologiczne"
"71351612-6","Usługi hydrometeorologiczne"
"71351700-0","Usługi poszukiwań naukowych"
"71351710-3","Usługi poszukiwań geofizycznych"
"71351720-6","Geofizyczne pomiary terenów archeologicznych"
"71351730-9","Usługi poszukiwań geologicznych"
"71351800-1","Usługi topograficzne i usługi w zakresie radiestezji"
"71351810-4","Usługi topograficzne"
"71351811-1","Topograficzne pomiary terenów archeologicznych"
"71351820-7","Usługi lokalizacji żył wodnych"
"71351900-2","Usługi geologiczne, oceanograficzne i hydrologiczne"
"71351910-5","Usługi geologiczne"
"71351911-2","Usługi fotogeologiczne"
"71351912-9","Usługi stratygraficzno-geologiczne"
"71351913-6","Usługi poszukiwań geologicznych"
"71351914-3","Usługi archeologiczne"
"71351920-2","Usługi oceanograficzne i hydrologiczne"
"71351921-2","Usługi oceanograficzne w zakresie osadów przybrzeżnych w ujściach rzek"
"71351922-2","Usługi oceanografii fizycznej"
"71351923-2","Usługi pomiarów batymetrycznych"
"71351924-2","Usługi poszukiwań podwodnych"
"71352000-0","Usługi badania podłoża"
"71352100-1","Usługi sejsmiczne"
"71352110-4","Usługi badań sejsmograficznych"
"71352120-7","Usługi zdobywania danych sejsmograficznych"
"71352130-0","Usługi gromadzenia danych sejsmicznych"
"71352140-3","Usługi przetwarzania danych sejsmicznych"
"71352300-3","Usługi badania magnetometrycznego"
"71353000-7","Usługi badania wierzchniej warstwy gleby"
"71353100-8","Usługi badania hydrograficznego"
"71353200-9","Usługi opomiarowania"
"71354000-4","Usługi sporządzania map"
"71354100-5","Usługi odwzorowania cyfrowego"
"71354200-6","Usługi sporządzania map lotniczych"
"71354300-7","Usługi badań katastralnych"
"71354400-8","Usługi hydrograficzne"
"71354500-9","Usługi w zakresie pomiarów morskich"
"71355000-1","Usługi pomiarowe"
"71355100-2","Usługi fotogrametryczne"
"71355200-3","Wykonywanie badań"
"71356000-8","Usługi techniczne"
"71356100-9","Usługi kontroli technicznej"
"71356200-0","Usługi pomocy technicznej"
"71356300-1","Usługi wsparcia technicznego"
"71356400-2","Usługi planowania technicznego"
"71400000-2","Usługi architektoniczne dotyczące planowania przestrzennego i zagospodarowania terenu"
"71410000-5","Usługi planowania przestrzennego"
"71420000-8","Architektoniczne usługi zagospodarowania terenu"
"71421000-5","Usługi wkomponowywania ogrodów w krajobraz"
"71500000-3","Usługi związane z budownictwem"
"71510000-6","Usługi badania terenu"
"71520000-9","Usługi nadzoru budowlanego"
"71521000-6","Usługi nadzorowania placu budowy"
"71530000-2","Doradcze usługi budowlane"
"71540000-5","Usługi zarządzania budową"
"71541000-2","Usługi zarządzania projektem budowlanym"
"71550000-8","Usługi kowalskie"
"71600000-4","Usługi w zakresie testowania technicznego, analizy i konsultacji technicznej"
"71610000-7","Usługi badania i analizy czystości i składu"
"71620000-0","Usługi analizy"
"71621000-7","Usługi w zakresie analizy lub konsultacji technicznej"
"71630000-3","Usługi kontroli i nadzoru technicznego"
"71631000-0","Usługi nadzoru technicznego"
"71631100-1","Usługi nadzorowania maszyn"
"71631200-2","Usługi kontroli technicznej samochodów"
"71631300-3","Usługi technicznego nadzoru budowlanego"
"71631400-4","Usługi nadzoru technicznego konstrukcji inżynieryjnych"
"71631420-0","Usługi kontroli bezpieczeństwa morskiego"
"71631430-3","Usługi badania wycieków"
"71631440-6","Usługi monitorowania przepływu"
"71631450-9","Usługi kontroli mostów"
"71631460-2","Usługi kontroli tam"
"71631470-5","Usługi kontroli torów kolejowych"
"71631480-8","Usługi kontroli dróg"
"71631490-1","Usługi kontroli pasów startowych"
"71632000-7","Techniczne usługi badawcze"
"71632100-8","Usługi kontroli zasuw odcinających"
"71632200-9","Usługi badania nieinwazyjnego"
"71700000-5","Usługi nadzoru i kontroli"
"71730000-4","Usługi kontroli przemysłowej"
"71731000-1","Usługi przemysłowej kontroli jakości"
"71800000-6","Usługi konsultacyjne w zakresie dostaw wody i konsultacje dotyczące odpadów"
"71900000-7","Usługi laboratoryjne"
"72000000-5","Usługi informatyczne: konsultacyjne, opracowywania oprogramowania, internetowe i wsparcia"
"72100000-6","Usługi doradcze w zakresie sprzętu komputerowego"
"72110000-9","Usługi doradcze w zakresie doboru sprzętu komputerowego"
"72120000-2","Usługi doradcze w zakresie poawaryjnego odzyskiwania sprzętu komputerowego"
"72130000-5","Usługi doradcze w zakresie planowania powierzchni komputerowej"
"72140000-8","Usługi doradcze w zakresie badań odbiorczych sprzętu komputerowego"
"72150000-1","Usługi doradztwa w zakresie audytu komputerowego oraz sprzętu komputerowego"
"72200000-7","Usługi doradcze w zakresie programowania oprogramowania"
"72210000-0","Usługi programowania pakietów oprogramowania"
"72211000-7","Usługi programowania oprogramowania systemowego i dla użytkownika"
"72212000-4","Usługi programowania oprogramowania aplikacyjnego"
"72212100-0","Usługi opracowywania przemysłowego specyficznego oprogramowania"
"72212110-3","Usługi opracowywania oprogramowania dla punktów sprzedaży"
"72212120-6","Usługi opracowywania oprogramowania kontroli lotów"
"72212121-3","Usługi opracowywania oprogramowania do kontroli ruchu lotniczego"
"72212130-9","Usługi opracowywania oprogramowania dla wsparcia naziemnego dla lotnictwa i do testów lotniczych"
"72212131-6","Usługi opracowywania oprogramowania dla wsparcia naziemnego dla lotnictwa"
"72212132-3","Usługi opracowywania oprogramowania do testów lotniczych"
"72212140-2","Usługi opracowywania oprogramowania do kontroli ruchu kolejowego"
"72212150-5","Usługi opracowywania oprogramowania do kontroli przemysłowej"
"72212160-8","Usługi opracowywania oprogramowania bibliotecznego"
"72212170-1","Usługi opracowywania oprogramowania zapewniającego zgodność"
"72212180-4","Usługi opracowywania oprogramowania medycznego"
"72212190-7","Usługi opracowywania oprogramowania edukacyjnego"
"72212200-1","Usługi opracowywania oprogramowania dla sieci, internetu i intranetu"
"72212210-4","Usługi opracowywania oprogramowania dla sieci"
"72212211-1","Usługi opracowywania oprogramowania dla wzajemnej współpracy platform"
"72212212-8","Usługi opracowywania oprogramowania do serwera zmieniającego dyski optyczne"
"72212213-5","Usługi opracowywania oprogramowania do rozszerzania systemu operacyjnego"
"72212214-2","Usługi opracowywania oprogramowania do sieciowego systemu operacyjnego"
"72212215-9","Usługi opracowywania oprogramowania dla programujących pracę w sieci"
"72212216-6","Usługi opracowywania oprogramowania emulującego łączenie się ze sobą terminali sieciowych"
"72212217-3","Usługi opracowywania oprogramowania dla przetwarzającego transakcje"
"72212218-0","Usługi opracowywania oprogramowania zarządzającego licencjami"
"72212219-7","Usługi opracowywania oprogramowania do różnych operacji sieciowych"
"72212220-7","Usługi opracowywania oprogramowania dla internetu i intranetu"
"72212221-4","Usługi opracowywania oprogramowania do przeszukiwania internetu"
"72212222-1","Usługi opracowywania oprogramowania do serwera sieci WWW"
"72212223-8","Usługi opracowywania oprogramowania do poczty elektronicznej"
"72212224-5","Usługi opracowywania oprogramowania do edycji stron WWW"
"72212300-2","Usługi opracowywania oprogramowania do tworzenia dokumentów, rysowania, odwzorowywania, tworzenia harmonogramów i produkowania"
"72212310-5","Usługi opracowywania oprogramowania do tworzenia dokumentów"
"72212311-2","Usługi opracowywania oprogramowania do zarządzania dokumentami"
"72212312-9","Usługi opracowywania oprogramowania do publikowania elektronicznego"
"72212313-6","Usługi opracowywania oprogramowania do optycznego rozpoznawania znaków (OCR)"
"72212314-3","Usługi opracowywania oprogramowania do rozpoznawania głosu"
"72212315-0","Usługi opracowywania oprogramowania do składu komputerowego"
"72212316-7","Usługi opracowywania oprogramowania prezentacyjnego"
"72212317-4","Usługi opracowywania oprogramowania do pisania tekstów"
"72212318-1","Usługi opracowywania oprogramowania do skanowania"
"72212320-8","Usługi opracowywania oprogramowania do rysowania i odwzorowywania"
"72212321-5","Usługi opracowywania oprogramowania do projektowania wspomaganego komputerowo (CAD)"
"72212322-2","Usługi opracowywania oprogramowania graficznego"
"72212323-9","Usługi opracowywania oprogramowania do produkcji wspomaganej komputerowo (CAM)"
"72212324-6","Usługi opracowywania oprogramowania do sporządzania wykresów"
"72212325-3","Usługi opracowywania oprogramowania do przygotowywania formularzy"
"72212326-0","Usługi opracowywania oprogramowania do odwzorowywania"
"72212327-7","Usługi opracowywania oprogramowania do rysowania i malowania"
"72212328-4","Usługi opracowywania oprogramowania do przetwarzania obrazów"
"72212330-1","Usługi opracowywania oprogramowania do opracowywania harmonogramów i kontroli produkcji"
"72212331-8","Usługi opracowywania oprogramowania do zarządzania projektami"
